alpha,beta,mu_lat,var_lat,c,d,k_1,k_2,stb_1,stb_2,mu_1,mu_2,p_ber
0.0029762,0.425581,1.37396,8.20342,4.97935,2,0.318496,10,1,1,4.95875e-05,1.05798e-05,0.0216305
0.00183171,0.49585,1.37396,8.24241,4.79144,2,0.255571,10,1,1,4.95875e-05,1.05798e-05,0.0216305
0.00145215,0.49585,1.37396,8.10552,2.98779,2,0.273681,10,1,1,4.95875e-05,1.05798e-05,0.0246324
0.00145215,0.49585,1.37396,8.48692,4.13274,2,0.278867,10,1,1,4.95875e-05,1.05798e-05,0.0246324
0.00180395,0.49585,1.37396,8.57816,5.10649,2,0.297152,10,1,1,5.16884e-05,1.08444e-05,0.0246324
0.00180395,0.49585,1.37396,8.27587,5.10649,2,0.32291,10,1,1,4.63598e-05,1.08444e-05,0.0245484
0.0022693,0.49585,1.83285,8.37362,6.06691,2,0.321522,10,1,1,4.63598e-05,1.08444e-05,0.0245484
0.00141907,0.49585,1.83285,8.24452,7.42149,2,0.351007,10,1,1,4.63598e-05,8.12228e-06,0.0245484
0.000558018,0.49585,1.42018,7.69759,6.53598,2,0.347307,10,1,1,4.63598e-05,8.12228e-06,0.0245484
0.000489227,0.49585,1.42018,7.54802,7.37067,2,0.264886,10,1,1,4.63598e-05,8.12228e-06,0.0245484
0.00138926,0.49585,1.42018,7.68866,8.61151,2,0.315681,10,1,1,4.63598e-05,8.12228e-06,0.0245484
0.00138926,0.49585,1.42018,7.49349,8.61151,2,0.282313,10,1,1,4.63598e-05,8.12228e-06,0.0245484
0.000656543,0.49585,1.42018,7.50607,8.61151,2,0.282313,10,1,1,4.63598e-05,8.12228e-06,0.0245484
5.50443e-05,0.49585,1.42018,7.75996,7.99636,2,0.219102,10,1,1,4.63598e-05,8.12228e-06,0.0245484
5.50443e-05,0.49585,1.42018,7.77808,8.05426,2,0.220584,10,1,1,4.63598e-05,8.12228e-06,0.0245484
0.000534566,0.49585,1.42018,7.60689,8.6236,2,0.267338,10,1,1,4.63598e-05,8.12228e-06,0.0245484
0.00139353,0.49585,1.42018,7.25268,7.7331,2,0.240934,10,1,1,4.63598e-05,9.34813e-06,0.0245484
0.00257498,0.49585,1.42018,7.59117,7.4316,2,0.249347,10,1,1,4.63598e-05,9.34813e-06,0.0245484
0.0045627,0.49585,1.42018,7.46905,6.43688,2,0.267676,10,1,1,4.63598e-05,9.34813e-06,0.0245484
0.00433828,0.49585,1.42018,7.83469,6.67559,2,0.294809,10,1,1,6.26748e-05,8.94583e-06,0.0245484
0.00279503,0.540803,1.42018,7.97688,6.67559,2,0.265276,10,1,1,5.86326e-05,8.94583e-06,0.0245484
0.00316208,0.540803,1.46715,7.78142,4.96539,2,0.212631,10,1,1,5.86326e-05,6.93132e-06,0.0245484
0.00316208,0.540803,1.46715,7.52673,5.27412,2,0.289485,10,1,1,5.86326e-05,1.17281e-05,0.0283449
0.00255757,0.630462,2.05994,7.49526,4.3045,2,0.333514,10,1,1,5.86326e-05,1.09123e-05,0.0253162
0.00247169,0.630462,2.05994,7.62517,5.718,2,0.330747,10,1,1,5.86326e-05,1.09123e-05,0.0253162
0.00247169,1.07751,2.05994,7.62517,5.19025,2,0.360433,10,1,1,5.86326e-05,1.09123e-05,0.0253162
0.00169415,0.90145,2.21844,7.62517,3.55459,2,0.325115,10,1,1,5.86326e-05,1.09123e-05,0.0201985
0.00115417,0.339103,2.21844,7.60176,4.89053,2,0.298545,10,1,1,5.86326e-05,1.09123e-05,0.0201985
0.00141537,0.413178,2.21844,7.60176,5.30173,2,0.262034,10,1,1,5.86326e-05,1.07851e-05,0.0201985
0.0020643,0.413178,2.10018,7.77538,6.83582,2,0.233818,10,1,1,5.86326e-05,1.07851e-05,0.0201985
0.000509732,0.413178,2.10018,7.87263,6.83582,2,0.225184,10,1,1,5.86326e-05,1.07851e-05,0.0201985
0.000666017,0.413178,2.10018,7.69241,6.13132,2,0.225184,10,1,1,5.86326e-05,1.21265e-05,0.0201985
0.00219436,0.413178,1.78452,7.68333,7.49185,2,0.230093,10,1,1,5.86326e-05,1.18628e-05,0.0201985
0.00140348,0.413178,1.78452,7.79739,7.21473,2,0.230093,10,1,1,5.86326e-05,5.98367e-06,0.0201985
0.00203029,0.413178,1.78452,7.76929,7.17919,2,0.230093,10,1,1,4.69621e-05,5.98367e-06,0.0199782
0.00112616,0.681071,1.78452,7.74498,7.09998,2,0.230093,10,1,1,4.69621e-05,5.98367e-06,0.0199782
0.00107653,0.681071,2.03018,7.57733,7.8449,2,0.219301,10,1,1,4.69621e-05,7.07307e-06,0.0205073
0.00163238,0.681071,2.03018,7.69069,7.85494,2,0.227462,10,1,1,4.69621e-05,6.41987e-06,0.0205073
0.00194563,0.681071,2.03018,7.53998,6.88783,2,0.227462,10,1,1,4.69621e-05,6.41987e-06,0.0205073
0.00332252,0.681071,2.03018,7.21943,5.76692,2,0.257854,10,1,1,4.69621e-05,6.41987e-06,0.0205073
0.00332252,0.681071,1.56065,6.84293,5.76692,2,0.183665,10,1,1,4.69621e-05,6.41987e-06,0.0205073
0.00254862,0.681071,1.56065,6.67473,6.11935,2,0.219154,10,1,1,4.69621e-05,5.86857e-06,0.0205073
0.000789808,0.681071,1.56065,6.82553,5.13008,2,0.219154,10,1,1,4.69621e-05,5.86857e-06,0.0205073
1.18343e-05,0.485751,1.56065,7.0127,5.13008,2,0.180358,10,1,1,4.69621e-05,5.86857e-06,0.0199445
1.18343e-05,0.485751,1.52401,7.29137,5.13008,2,0.190661,10,1,1,4.69621e-05,5.86857e-06,0.0187323
0.000668282,0.514398,1.93624,6.91778,4.88889,2,0.190661,10,1,1,4.69621e-05,9.69044e-06,0.0187323
0.000668282,0.514398,1.93624,7.11607,4.71051,2,0.190661,10,1,1,4.69621e-05,9.69044e-06,0.0187323
0.000668282,0.514398,1.93624,7.36671,4.71051,2,0.190661,10,1,1,4.69621e-05,9.69044e-06,0.0187323
0.000668282,0.514398,1.87713,7.24141,4.31101,2,0.209974,10,1,1,4.69621e-05,7.42832e-06,0.0187323
0.000668282,0.514398,1.87713,7.29404,4.08245,2,0.19117,10,1,1,4.69621e-05,7.42832e-06,0.0187323
0.00161233,0.514398,1.87713,7.29404,4.97171,2,0.233437,10,1,1,5.0293e-05,9.37065e-06,0.0187323
0.000961193,0.514398,1.87713,7.14013,4.33394,2,0.248007,10,1,1,5.0293e-05,9.05765e-06,0.0187323
0.00130793,0.514398,1.87713,6.66621,5.94873,2,0.23909,10,1,1,5.0293e-05,6.59138e-06,0.0187323
0.000840893,0.640433,1.87713,6.70076,5.57428,2,0.264028,10,1,1,5.0293e-05,6.59138e-06,0.0187323
0.00104789,0.640433,1.87713,6.70669,5.94089,2,0.203271,10,1,1,5.0293e-05,7.50245e-06,0.0187323
0.000789863,0.801464,1.51385,6.70669,5.94089,2,0.202835,10,1,1,5.0293e-05,7.50245e-06,0.0187323
0.000789863,0.801464,1.51385,6.43251,5.94089,2,0.209027,10,1,1,5.0293e-05,7.50245e-06,0.0187323
0.000316811,0.801464,1.51385,6.50716,5.28579,2,0.199479,10,1,1,5.0293e-05,7.60378e-06,0.0187323
0.000258434,0.451828,1.51385,6.72121,5.28579,2,0.156584,10,1,1,5.0293e-05,7.60378e-06,0.0187323
0.000258434,0.451828,1.51385,6.70042,6.18528,2,0.156584,10,1,1,4.47113e-05,7.60378e-06,0.0187323
9.83947e-05,0.451828,1.51385,6.70678,5.37546,2,0.156584,10,1,1,4.47113e-05,7.60378e-06,0.0209319
9.83947e-05,0.451828,1.2092,6.88106,4.07643,2,0.202992,10,1,1,4.47113e-05,7.60378e-06,0.0209319
9.83947e-05,0.451828,1.2092,7.04902,4.07643,2,0.204692,10,1,1,4.47113e-05,7.60378e-06,0.0209319
9.83947e-05,0.451828,1.2092,7.04403,4.07643,2,0.219919,10,1,1,4.47113e-05,7.60378e-06,0.0209319
9.83947e-05,0.451828,1.60928,7.13813,4.07643,2,0.335735,10,1,1,4.47113e-05,8.352e-06,0.0209319
9.83947e-05,0.451828,1.91326,7.36564,3.32342,2,0.317996,10,1,1,4.47113e-05,7.16835e-06,0.0222025
0.000227469,0.451828,1.91326,7.44597,3.5473,2,0.369621,10,1,1,4.47113e-05,8.03038e-06,0.0222025
0.000227469,0.451828,2.04092,7.45199,3.50948,2,0.199957,10,1,1,4.47113e-05,7.6231e-06,0.0222025
0.000227469,0.451828,2.04092,7.35573,4.33751,2,0.146637,10,1,1,4.47113e-05,7.6231e-06,0.0233095
0.000227469,0.591358,1.38538,7.0687,4.75441,2,0.146973,10,1,1,4.47113e-05,7.6231e-06,0.0233095
0.000227469,0.769764,1.38538,7.24425,4.75441,2,0.146973,10,1,1,4.47113e-05,7.6231e-06,0.0233095
0.000227469,0.769764,1.38538,7.10362,4.02609,2,0.146973,10,1,1,4.47113e-05,7.6231e-06,0.0233095
0.000227469,0.769764,1.38538,7.18987,4.90437,2,0.170704,10,1,1,4.47113e-05,7.60946e-06,0.0233095
0.000227469,0.769764,1.38538,7.38584,4.90437,2,0.170704,10,1,1,4.47113e-05,7.60946e-06,0.0233095
0.000227469,0.769764,1.2278,7.37798,4.90437,2,0.263552,10,1,1,5.20872e-05,7.60946e-06,0.0233095
0.000374103,0.769764,1.67408,7.55715,4.39641,2,0.28342,10,1,1,5.20872e-05,7.60946e-06,0.0189246
0.000212019,0.769764,1.67408,7.35929,4.39641,2,0.285869,10,1,1,5.20872e-05,6.70821e-06,0.0164884
0.000212019,0.769764,2.12486,6.96632,4.74058,2,0.315312,10,1,1,5.20872e-05,6.70821e-06,0.0164884
0.000212019,0.769764,2.01615,6.99554,5.32029,2,0.247243,10,1,1,5.20872e-05,6.70821e-06,0.0203666
0.000777041,0.769764,2.01615,7.14184,6.11033,2,0.305282,10,1,1,5.20872e-05,7.28003e-06,0.0203666
0.000777041,0.769764,2.10499,7.00189,6.11033,2,0.319036,10,1,1,5.20872e-05,7.28003e-06,0.0203666
0.00203123,0.769764,1.56553,7.07722,6.71348,2,0.401636,10,1,1,5.20872e-05,1.06617e-05,0.0203666
0.000723182,0.770456,1.56553,7.20163,6.86162,2,0.401825,10,1,1,5.20872e-05,1.06617e-05,0.0208274
0.000723182,0.770456,1.56553,7.25387,7.11524,2,0.413387,10,1,1,5.20872e-05,4.57359e-06,0.0208274
0.00035241,0.770456,1.56553,7.5193,7.95902,2,0.413387,10,1,1,5.20872e-05,4.57359e-06,0.0208274
0.000237259,0.770456,1.56553,7.24023,8.4249,2,0.403754,10,1,1,5.20872e-05,4.57359e-06,0.0208274
0.00130574,0.770456,1.74729,6.9536,8.30305,2,0.410842,10,1,1,5.20872e-05,1.14116e-05,0.0208274
0.00130574,0.575053,1.74729,6.97223,6.51654,2,0.410915,10,1,1,5.20872e-05,1.14116e-05,0.0208274
0.00130574,0.575053,1.74729,6.88094,6.51654,2,0.382908,10,1,1,5.20872e-05,8.3349e-06,0.0208274
0.00319329,0.575053,1.74729,6.92102,6.51654,2,0.382908,10,1,1,5.20872e-05,8.28493e-06,0.0208274
0.00187537,0.575053,2.47113,7.03442,6.37313,2,0.382908,10,1,1,5.20872e-05,7.44565e-06,0.0208274
0.00100272,0.575053,2.47113,6.89633,7.03049,2,0.342657,10,1,1,5.20872e-05,5.95483e-06,0.0208274
0.000153403,0.575053,1.23453,7.12404,7.7756,2,0.357979,10,1,1,4.33643e-05,5.95483e-06,0.0208274
0.000712571,0.575053,1.23453,6.7663,7.62895,2,0.39799,10,1,1,4.33643e-05,5.95483e-06,0.0208274
0.000712571,0.658984,1.23453,6.82031,7.54681,2,0.347547,10,1,1,4.33643e-05,5.95483e-06,0.019432
0.000712571,0.658984,1.47509,6.81286,6.92555,2,0.318014,10,1,1,4.33643e-05,5.27924e-06,0.019432
0.000712571,0.658984,1.47509,7.0521,5.78094,2,0.291749,10,1,1,4.33643e-05,5.27924e-06,0.019432
0.000417427,0.658984,1.47509,6.92473,6.49381,2,0.317419,10,1,1,4.33643e-05,5.27924e-06,0.019432
4.60007e-05,0.658984,2.17666,6.89275,6.49381,2,0.27657,10,1,1,4.33643e-05,6.7172e-06,0.019432
0.000459431,0.658984,2.17666,6.90748,6.87511,2,0.196791,10,1,1,4.33643e-05,6.7172e-06,0.0148405
0.000384638,0.658984,2.25335,6.89782,5.34437,2,0.305591,10,1,1,4.33643e-05,6.7172e-06,0.0148405
0.000384638,0.658984,2.00062,6.89434,4.78267,2,0.305591,10,1,1,4.33643e-05,6.7172e-06,0.0148405
0.000384638,0.658984,2.00062,7.05764,4.78267,2,0.305591,10,1,1,4.33643e-05,6.7172e-06,0.0145823
0.000384638,0.658984,2.00062,7.09222,4.68726,2,0.266864,10,1,1,4.33643e-05,5.64622e-06,0.0145823
0.000384638,0.658984,1.06659,7.16749,4.16407,2,0.273556,10,1,1,4.33643e-05,6.837e-06,0.0145823
0.000717669,0.658984,1.06659,7.11802,6.35558,2,0.260055,10,1,1,4.33643e-05,6.99491e-06,0.0158852
0.000717669,0.932902,1.06659,7.34869,4.63011,2,0.308449,10,1,1,4.33643e-05,6.99491e-06,0.0158852
0.000717669,0.989239,1.06659,7.37673,5.8421,2,0.291153,10,1,1,4.33643e-05,6.36715e-06,0.0158852
0.000717669,0.989239,1.17128,7.33876,6.3424,2,0.281925,10,1,1,4.33643e-05,6.36715e-06,0.0158852
0.000999726,0.994276,1.62863,7.33183,6.50636,2,0.281925,10,1,1,5.46269e-05,6.21647e-06,0.0158852
0.00174076,0.994276,1.62863,7.65008,6.44843,2,0.2958,10,1,1,5.46269e-05,6.21647e-06,0.0156342
0.00156382,0.994276,1.62863,7.56763,4.28714,2,0.259186,10,1,1,5.46269e-05,6.21647e-06,0.0156342
0.00129656,0.989498,1.62863,7.66238,5.28418,2,0.259186,10,1,1,5.46269e-05,6.21647e-06,0.0156342
0.00199026,1.1083,1.62863,7.61109,6.62488,2,0.290587,10,1,1,5.46269e-05,6.21647e-06,0.0156342
0.00187406,0.557233,2.30101,7.59791,6.27382,2,0.216995,10,1,1,5.46269e-05,6.21647e-06,0.0156342
0.00187406,0.557233,2.30101,7.71441,4.06303,2,0.216995,10,1,1,5.46269e-05,6.21647e-06,0.0156342
0.00187406,0.574908,1.69454,7.69592,4.06303,2,0.23996,10,1,1,5.46269e-05,6.21647e-06,0.018515
0.00270847,0.574908,1.69454,7.58458,4.06303,2,0.154689,10,1,1,5.46269e-05,6.21647e-06,0.0146976
0.00270847,0.574908,1.69454,7.77518,4.34253,2,0.154689,10,1,1,5.46269e-05,6.21647e-06,0.0146976
0.00270847,0.574908,1.69454,7.77518,4.42757,2,0.154689,10,1,1,5.46269e-05,6.21647e-06,0.0146586
0.00193175,0.574908,1.69454,7.55528,4.39663,2,0.163592,10,1,1,5.46269e-05,6.67182e-06,0.0146586
0.000983733,0.574908,1.69454,7.24278,5.3364,2,0.163592,10,1,1,5.46269e-05,7.48898e-06,0.0146586
0.000983733,0.546888,1.69454,7.11933,4.62749,2,0.28907,10,1,1,5.46269e-05,7.48898e-06,0.0146586
0.000896623,0.546888,1.69454,6.85872,6.09589,2,0.297245,10,1,1,5.46269e-05,7.48898e-06,0.0146586
0.000896623,0.546888,2.25199,7.08991,5.59802,2,0.182176,10,1,1,5.46269e-05,6.30319e-06,0.0146586
0.000896623,0.546888,1.82862,7.28145,5.34853,2,0.214501,10,1,1,5.46269e-05,6.30319e-06,0.0146586
5.81499e-05,0.546888,1.82292,7.44478,5.34853,2,0.214501,10,1,1,5.46269e-05,6.30319e-06,0.0146586
5.81499e-05,0.503296,1.5978,7.20651,6.22226,2,0.180958,10,1,1,5.46269e-05,9.88497e-06,0.0146586
5.81499e-05,0.503296,1.5978,7.20289,5.99083,2,0.250619,10,1,1,5.46269e-05,9.88497e-06,0.0146586
5.81499e-05,0.503296,1.5978,6.91456,6.69309,2,0.256088,10,1,1,5.46269e-05,8.56755e-06,0.0146586
0.000745479,0.503296,1.28376,7.03607,6.38519,2,0.256088,10,1,1,5.46269e-05,9.73905e-06,0.0146586
0.000745479,0.503296,1.28376,7.38414,7.21077,2,0.251639,10,1,1,5.46269e-05,6.00928e-06,0.0146586
0.000548503,0.503296,1.28376,7.34407,5.71718,2,0.283975,10,1,1,5.46269e-05,6.00928e-06,0.0146586
0.000446828,0.503296,1.28345,7.49002,3.99843,2,0.277208,10,1,1,6.12814e-05,6.00928e-06,0.0146586
0.000446828,0.503296,1.91122,7.45078,4.71841,2,0.234304,10,1,1,4.46525e-05,6.00928e-06,0.0146586
0.000446828,0.503296,1.91122,7.0365,5.02908,2,0.298922,10,1,1,4.46525e-05,6.00928e-06,0.0156871
0.000142935,0.503296,2.1467,6.95404,5.02908,2,0.318356,10,1,1,4.46525e-05,6.00928e-06,0.0156871
0.000449475,0.568786,2.1467,7.21888,4.93307,2,0.318356,10,1,1,4.46525e-05,6.00928e-06,0.0155518
0.000449475,0.568786,2.1467,7.09961,4.94396,2,0.307975,10,1,1,4.46525e-05,6.00928e-06,0.0155518
0.000775155,0.568786,1.8838,6.9067,4.94396,2,0.385586,10,1,1,4.46525e-05,6.00928e-06,0.0155518
0.000560037,0.568786,1.8838,6.80612,3.55446,2,0.385586,10,1,1,4.46525e-05,6.00928e-06,0.0155518
0.000560037,0.568786,2.01867,6.87546,4.18439,2,0.420024,10,1,1,4.46525e-05,6.00928e-06,0.0155518
0.000560037,0.568786,2.44584,6.92881,4.18439,2,0.430773,10,1,1,4.43792e-05,6.30989e-06,0.0155518
0.000761615,0.568786,2.44584,6.92881,3.97575,2,0.371502,10,1,1,4.43792e-05,6.403e-06,0.0134034
0.000761615,0.568786,1.3848,6.81623,5.35731,2,0.35406,10,1,1,4.43792e-05,6.403e-06,0.0134034
0.000761615,0.568786,1.3848,6.90436,6.07795,2,0.454195,10,1,1,4.43792e-05,6.403e-06,0.0134034
0.000845248,0.568786,2.18544,6.71189,4.87555,2,0.497757,10,1,1,4.43792e-05,6.403e-06,0.0134034
0.00120984,0.981882,2.18544,6.80885,3.33595,2,0.536755,10,1,1,4.43792e-05,6.403e-06,0.0122053
0.00022757,0.981882,2.18544,6.72961,3.17616,2,0.574938,10,1,1,4.43792e-05,6.403e-06,0.013757
0.00022757,0.981882,1.96939,6.43866,3.56253,2,0.574938,10,1,1,5.77315e-05,6.403e-06,0.013757
0.000293138,0.981882,1.96939,6.47127,3.56253,2,0.565384,10,1,1,5.77315e-05,6.403e-06,0.013757
0.000293138,0.981882,1.96939,6.70423,3.49186,2,0.540397,10,1,1,5.77315e-05,6.403e-06,0.013757
0.000600597,0.981882,1.75484,6.89152,3.49186,2,0.529571,10,1,1,5.77315e-05,6.403e-06,0.013757
0.00120271,0.981882,1.75484,6.71053,3.49186,2,0.511891,10,1,1,5.77315e-05,6.403e-06,0.0101189
0.00127538,0.981882,1.68491,6.58119,3.49186,2,0.44612,10,1,1,5.77315e-05,6.403e-06,0.0110813
0.00153377,0.981882,1.68491,6.95228,3.49186,2,0.450609,10,1,1,5.77315e-05,7.71911e-06,0.0105902
0.00153377,0.981882,1.65521,6.65543,3.49186,2,0.37112,10,1,1,5.77315e-05,7.71911e-06,0.0105902
0.00153377,0.757189,1.94958,6.78887,4.93976,2,0.318865,10,1,1,5.77315e-05,1.04864e-05,0.0105902
0.00153377,0.757189,1.72837,6.67792,5.23665,2,0.38893,10,1,1,4.32993e-05,9.60615e-06,0.0105902
0.00201342,0.757189,1.72837,6.59755,5.3266,2,0.400118,10,1,1,4.32993e-05,9.60615e-06,0.011421
0.00188932,0.508737,1.72837,6.88301,4.91245,2,0.330334,10,1,1,4.32993e-05,9.60615e-06,0.0131093
0.00188932,0.508737,1.72837,6.82884,5.01611,2,0.338848,10,1,1,5.94199e-05,4.263e-06,0.0131093
0.00188932,0.508737,1.65827,6.95748,4.19212,2,0.325475,10,1,1,5.94199e-05,4.263e-06,0.0131093
0.000926389,0.508737,1.65827,6.66786,6.21385,2,0.355386,10,1,1,5.94199e-05,4.2374e-06,0.0131093
0.000926389,0.508737,1.65827,6.88168,4.81586,2,0.355386,10,1,1,5.94199e-05,4.2374e-06,0.0150759
0.00134455,0.508737,1.65827,7.0793,4.81586,2,0.355386,10,1,1,5.94199e-05,4.2374e-06,0.0150759
0.0014898,0.508737,1.65827,7.15595,4.72775,2,0.361959,10,1,1,5.94199e-05,4.2374e-06,0.016162
0.0014898,0.508737,1.65827,7.09273,2.49411,2,0.410769,10,1,1,5.94199e-05,4.2374e-06,0.016162
0.00197972,0.508737,2.2391,6.80751,4.71264,2,0.378042,10,1,1,5.94199e-05,4.2374e-06,0.016162
0.000660536,0.508737,2.2391,6.60336,4.79782,2,0.355795,10,1,1,5.94199e-05,4.2374e-06,0.016162
0.000660536,0.508737,2.07508,6.37311,4.79782,2,0.337069,10,1,1,5.94199e-05,4.2374e-06,0.016162
0.000660536,0.454911,2.175,6.48556,5.43459,2,0.375065,10,1,1,5.94199e-05,4.2374e-06,0.016162
0.000395444,0.454911,2.175,6.45633,4.47292,2,0.305422,10,1,1,5.94077e-05,4.2374e-06,0.016162
0.000395444,0.454911,2.175,6.37168,3.94832,2,0.382542,10,1,1,5.94077e-05,5.96415e-06,0.016162
0.000395444,0.454911,2.175,6.34241,3.94832,2,0.382542,10,1,1,5.94077e-05,7.51226e-06,0.0163334
0.000472596,0.454911,1.78743,6.29662,4.48862,2,0.365927,10,1,1,4.46362e-05,8.34616e-06,0.0154868
0.000472596,0.454911,1.93648,6.50827,4.40868,2,0.312255,10,1,1,4.46362e-05,8.34616e-06,0.0154868
0.000472596,0.454911,1.93648,6.0392,3.21586,2,0.267735,10,1,1,4.46362e-05,8.34616e-06,0.0154868
0.000144488,0.454911,2.71726,6.19269,2.73792,2,0.296547,10,1,1,4.46362e-05,8.34616e-06,0.0171507
1.70333e-05,0.431093,2.71726,6.10401,2.98561,2,0.251803,10,1,1,4.46362e-05,8.34616e-06,0.0171507
1.70333e-05,0.431093,2.58149,5.82057,3.22106,2,0.288361,10,1,1,5.658e-05,8.34616e-06,0.0178942
1.70333e-05,0.431093,2.58149,5.81751,2.94053,2,0.294819,10,1,1,5.658e-05,8.34616e-06,0.0178942
1.70333e-05,0.437472,2.12401,5.8979,3.29294,2,0.308188,10,1,1,5.658e-05,8.34616e-06,0.0178942
1.70333e-05,0.431093,2.12401,6.01414,3.07017,2,0.368244,10,1,1,5.658e-05,8.34616e-06,0.0178942
1.70333e-05,0.478803,2.06586,6.04896,3.12285,2,0.364774,10,1,1,5.658e-05,8.34616e-06,0.0178942
1.70333e-05,0.478803,2.06586,6.28617,2.79143,2,0.349174,10,1,1,5.37582e-05,8.34616e-06,0.0178942
9.32252e-05,0.478803,2.46325,6.27267,2.61261,2,0.349174,10,1,1,5.37582e-05,7.85558e-06,0.0178942
0.000985457,0.834132,2.46325,6.25358,2.61261,2,0.319852,10,1,1,5.37582e-05,7.85558e-06,0.0178942
0.00102845,0.834132,2.46325,6.42853,2.91288,2,0.318907,10,1,1,5.37582e-05,8.69095e-06,0.0178942
0.00102845,0.834132,2.46325,6.17565,2.91288,2,0.322495,10,1,1,5.37582e-05,9.19566e-06,0.0178942
0.00137011,0.550369,2.46325,6.10969,2.91288,2,0.322495,10,1,1,5.37582e-05,8.87045e-06,0.0139256
0.000208249,0.550369,2.33133,6.28039,2.92022,2,0.268146,10,1,1,5.37582e-05,8.87045e-06,0.0139256
0.0001889,0.550369,1.93864,6.67678,3.8172,2,0.274345,10,1,1,5.37582e-05,8.87045e-06,0.0139256
0.0001889,0.550369,2.17582,6.70766,3.8533,2,0.291215,10,1,1,5.37582e-05,6.72763e-06,0.0139256
0.0001889,0.550369,2.07667,6.83533,3.54035,2,0.264085,10,1,1,5.37582e-05,6.72763e-06,0.0139256
0.00137705,0.550369,2.07667,6.96312,5.00809,2,0.296941,10,1,1,5.37582e-05,6.72763e-06,0.0139256
0.00189302,0.550369,2.07667,6.94142,5.00809,2,0.256604,10,1,1,5.37582e-05,7.33985e-06,0.0139256
0.00126254,0.550369,2.36331,6.85484,5.57396,2,0.252419,10,1,1,5.37582e-05,6.31981e-06,0.0139256
0.0015744,0.550369,2.36331,6.92623,5.57396,2,0.154779,10,1,1,5.37582e-05,6.31981e-06,0.0139256
0.0015744,0.550369,1.53942,6.93387,5.27676,2,0.133427,10,1,1,5.37582e-05,5.69004e-06,0.0139256
0.0015744,0.550369,1.53942,6.92985,3.60641,2,0.133427,10,1,1,5.37582e-05,7.76888e-06,0.0139256
0.0015744,0.550369,2.62202,6.92985,3.68272,2,0.133427,10,1,1,5.37582e-05,7.76888e-06,0.0139256
0.0021418,0.550369,2.16011,6.77413,3.68272,2,0.163341,10,1,1,5.37582e-05,7.76888e-06,0.0139256
0.0021418,0.550369,1.70412,7.10871,3.68272,2,0.259534,10,1,1,5.37582e-05,7.76888e-06,0.0139256
0.000536316,0.550369,1.83772,7.10871,4.63975,2,0.259534,10,1,1,5.37582e-05,7.092e-06,0.0139256
0.000536316,0.550369,1.83772,7.09072,5.72092,2,0.253143,10,1,1,5.37582e-05,7.092e-06,0.0139256
0.000536316,0.550369,1.83772,7.05473,5.30994,2,0.139344,10,1,1,5.37582e-05,7.8504e-06,0.0139256
0.000637231,0.550369,2.23698,7.02757,5.30994,2,0.139344,10,1,1,5.37582e-05,7.8504e-06,0.0139256
0.000742446,0.550369,2.23698,7.01232,5.30994,2,0.129003,10,1,1,5.37582e-05,6.5406e-06,0.0139256
0.000742446,0.550369,1.91256,6.8427,5.30994,2,0.0970721,10,1,1,5.58478e-05,6.5406e-06,0.0139256
0.00162402,0.550369,1.91256,6.63855,5.30994,2,0.0621114,10,1,1,5.58478e-05,6.78813e-06,0.0139256
0.00162402,0.550369,1.91256,6.60684,6.31825,2,0.0621114,10,1,1,5.58478e-05,8.79346e-06,0.0139256
0.00143645,0.550369,1.91256,6.62028,6.31825,2,0.0621114,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00123952,0.550369,1.91256,6.61508,6.37388,2,0.0830612,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00109269,0.550369,2.45333,6.55302,7.28099,2,0.123285,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00123396,0.550369,2.20179,6.54628,7.8792,2,0.101883,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00109268,0.469978,1.3933,6.31388,8.73007,2,0.120731,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00109268,0.469978,1.81464,6.42686,8.73007,2,0.108453,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00167832,0.469978,1.81464,6.34372,7.83743,2,0.137031,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00125185,0.469978,1.81464,5.98429,7.60523,2,0.108897,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00125185,0.469978,1.7103,5.83533,6.62492,2,0.200917,10,1,1,5.58478e-05,8.79346e-06,0.0136176
0.00206125,0.469978,2.57638,5.85801,6.69636,2,0.190383,10,1,1,5.58478e-05,1.07714e-05,0.0136176
0.0010955,0.469978,2.57638,5.67376,6.87842,2,0.310794,10,1,1,5.03408e-05,7.02631e-06,0.0136176
0.00154671,0.671543,1.43893,5.56086,6.89677,2,0.369193,10,1,1,5.03408e-05,7.02631e-06,0.0159844
7.74998e-05,0.671543,1.59234,5.6378,6.99969,2,0.287708,10,1,1,5.03408e-05,6.39498e-06,0.0159844
0.000317138,0.39908,1.95916,5.67108,6.99969,2,0.371227,10,1,1,5.03408e-05,6.39498e-06,0.0159844
0.00062228,0.39908,1.95916,5.65276,7.73478,2,0.240228,10,1,1,5.03408e-05,6.39498e-06,0.0159844
0.0010593,0.39908,2.19127,5.39237,8.84529,2,0.245168,10,1,1,5.03408e-05,6.39498e-06,0.0159844
